nom_categoria;nom_sub_categoria;des_grupo_dados;cod_orgao_responsavel;nom_orgao_responsavel;nom_conjunto_dados;des_conjunto_dados;txt_url;des_frequencia_atualizacao;dth_ultima_atualizacao;nom_dicionario_dados;des_dicionario_dados;des_tipo_campo;num_ordem
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Estrutura Remuneratória de Cargos em Comissão e Funções de Confiança;Estrutura remuneratória de cargos em comissão e de funções de confiança do Senado Federal, atualizada quando houver alteração na remuneração.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/estrutura-remuneratoria-de-cargos-em-comissao-e-funcoes-de-confianca/06-remuneracao-cargos-em-comissao_lista_anexo_iv_tab_1_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;TABELAVENC;Categoria dos cargos.;Alfabético;6
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Beneficiários e Dependentes por Benefício;Quantitativo de beneficiários e dependentes e valores per capita de benefícios assistenciais.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-beneficiarios-e-dependentes-por-beneficio/07-beneficios-assistenciais_lista_anexo_vi_tab_1_31082025_gerado12092025.csv/view;Quadrimestral;12/09/2025;AUX_ALIMENTACAO;O auxílio-alimentação destina-se a subsidiar as despesas com a refeição do servidor, sendo-lhe pago diretamente.;Numérico;1
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Cargos em Comissão e Funções de Confiança;Quantitativo de cargos em comissão e funções de confiança do Senado Federal.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-cargos-em-comissao-e-funcoes-de-confianca/05-quantitativo-cargos-comissao_-lista_anexo_iii_tab_1_31082025_gerando02092025.csv/view;Quadrimestral;12/09/2025;NIVEL;Símbolo da função de confiança ou do cargo comissionado em referência.;Alfanumérico;1
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Cargos em Comissão e Funções de Confiança;Quantitativo de cargos em comissão e funções de confiança do Senado Federal.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-cargos-em-comissao-e-funcoes-de-confianca/05-quantitativo-cargos-comissao_-lista_anexo_iii_tab_1_31082025_gerando02092025.csv/view;Quadrimestral;12/09/2025;TABVENC;Indica se o símbolo em referência corresponde a uma função comissionada ou a um cargo em comissão;Alfabético;2
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Cargos em Comissão e Funções de Confiança;Quantitativo de cargos em comissão e funções de confiança do Senado Federal.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-cargos-em-comissao-e-funcoes-de-confianca/05-quantitativo-cargos-comissao_-lista_anexo_iii_tab_1_31082025_gerando02092025.csv/view;Quadrimestral;12/09/2025;SUBTOTAL;Somatório dos cargos comissionados ou funções de confiança ocupados.;Numérico;6
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Cargos em Comissão e Funções de Confiança;Quantitativo de cargos em comissão e funções de confiança do Senado Federal.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-cargos-em-comissao-e-funcoes-de-confianca/05-quantitativo-cargos-comissao_-lista_anexo_iii_tab_1_31082025_gerando02092025.csv/view;Quadrimestral;12/09/2025;VAGO;Somatório das funções de confiança vagas.
Como os cargos comissionados podem ser desmembrados em quantidades variáveis de novos cargos, a depender da composição adotada por cada parlamentar, não é possível indicar o quantitativo de cargos vagos.;Numérico;7
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Cargos em Comissão e Funções de Confiança;Quantitativo de cargos em comissão e funções de confiança do Senado Federal.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-cargos-em-comissao-e-funcoes-de-confianca/05-quantitativo-cargos-comissao_-lista_anexo_iii_tab_1_31082025_gerando02092025.csv/view;Quadrimestral;12/09/2025;TOTAL;Total de funções comissionadas disponíveis (vagas + ocupadas).;Numérico;8
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Cargos em Comissão e Funções de Confiança;Quantitativo de cargos em comissão e funções de confiança do Senado Federal.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-cargos-em-comissao-e-funcoes-de-confianca/05-quantitativo-cargos-comissao_-lista_anexo_iii_tab_1_31082025_gerando02092025.csv/view;Quadrimestral;12/09/2025;COM_OPCAO;Quantidade de funções comissionadas ocupadas por servidores efetivos do Senado Federal ou de cargos em comissão ocupados por servidores que possuem vínculo efetivo com outro órgão da administração pública (servidores cedidos) que optaram pelo recebimento integral de seus vencimentos no Senado Federal;Numérico;3
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Cargos em Comissão e Funções de Confiança;Quantitativo de cargos em comissão e funções de confiança do Senado Federal.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-cargos-em-comissao-e-funcoes-de-confianca/05-quantitativo-cargos-comissao_-lista_anexo_iii_tab_1_31082025_gerando02092025.csv/view;Quadrimestral;12/09/2025;SEM_OPCAO;Quantidade de cargos em comissão ocupados por servidores que possuem vínculo efetivo com outro órgão da administração pública (servidores cedidos) que optaram pelo recebimento parcial de seus vencimentos pelo Senado Federal.;Numérico;4
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Cargos em Comissão e Funções de Confiança;Quantitativo de cargos em comissão e funções de confiança do Senado Federal.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-cargos-em-comissao-e-funcoes-de-confianca/05-quantitativo-cargos-comissao_-lista_anexo_iii_tab_1_31082025_gerando02092025.csv/view;Quadrimestral;12/09/2025;SEM_VINCULO;Quantidade de cargos em comissão ocupados por servidores que não possuem vínculo efetivo com a administração pública.;Numérico;5
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Beneficiários e Dependentes por Benefício;Quantitativo de beneficiários e dependentes e valores per capita de benefícios assistenciais.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-beneficiarios-e-dependentes-por-beneficio/07-beneficios-assistenciais_lista_anexo_vi_tab_1_31082025_gerado12092025.csv/view;Quadrimestral;12/09/2025;AUX_TRANSPORTE;Destina-se ao custeio parcial de despesas realizadas com transporte coletivo municipal, intermunicipal ou interestadual pelos servidores ou empregados públicos da administração federal direta, autárquica e fundacional do Poder Executivo, nos deslocamentos de suas residências para os locais de trabalho e vice-versa.;Numérico;3
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Beneficiários e Dependentes por Benefício;Quantitativo de beneficiários e dependentes e valores per capita de benefícios assistenciais.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-beneficiarios-e-dependentes-por-beneficio/07-beneficios-assistenciais_lista_anexo_vi_tab_1_31082025_gerado12092025.csv/view;Quadrimestral;12/09/2025;ASSIST_MED_ODONT_PERCAPITA;;Numérico;12
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo Físico de Pessoal Contratado Temporariamente;Quantitativo pessoal contratado temporariamente, os dados são atualizados quando houver alteração no número de contratações.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-fisico-de-pessoal-contratado-temporariamente/08-quantitativo-contratado-temporariamente-_lista_anexo_v_tab_1_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;QTD_CONTR_VISA_SUBST_SERV;Pessoal contratado por tempo determinado que visa à substituição de servidores públicos
(Classificável como Grupo de Natureza de Despesa - GND "1 - Pessoal e Encargos Sociais");Numérico;1
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo Físico de Pessoal Contratado Temporariamente;Quantitativo pessoal contratado temporariamente, os dados são atualizados quando houver alteração no número de contratações.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-fisico-de-pessoal-contratado-temporariamente/08-quantitativo-contratado-temporariamente-_lista_anexo_v_tab_1_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;QTD_CONTR_NAO_VISA_SUBST_SERV;Pessoal contratado por tempo determinado que não visa à substituição de servidores públicos
(Classificável como Grupo de Natureza de Despesa - GND "3 - Outras Despesas Correntes");Numérico;2
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Beneficiários e Dependentes por Benefício;Quantitativo de beneficiários e dependentes e valores per capita de benefícios assistenciais.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-beneficiarios-e-dependentes-por-beneficio/07-beneficios-assistenciais_lista_anexo_vi_tab_1_31082025_gerado12092025.csv/view;Quadrimestral;12/09/2025;ASSIST_PRE_ESCOLAR;Tem por objetivo oferecer aos servidores, durante a jornada de trabalho, condições de atendimento aos seus dependentes: educação anterior ao 1° grau, condições para crescerem saudáveis, mediante assistência médica, alimentação e recreação adequadas; proteção à saúde, assistência afetiva, condições para que se desenvolvam de acordo com suas características individuais, oferecendo-lhes ambiente favorável ao desenvolvimento da liberdade de expressão e da capacidade de pensar com independência.;Numérico;2
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Quantitativo de Beneficiários e Dependentes por Benefício;Quantitativo de beneficiários e dependentes e valores per capita de benefícios assistenciais.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/quantitativo-de-beneficiarios-e-dependentes-por-beneficio/07-beneficios-assistenciais_lista_anexo_vi_tab_1_31082025_gerado12092025.csv/view;Quadrimestral;12/09/2025;EXAMES_PERIODICOS_PERCAPITA;;Numérico;11
Administrativo;Gestão de Pessoas;Jovens Aprendizes;9722;NÚCLEO DE GESTÃO DE CONTRATOS DE TERCEIRIZAÇÃO;Jovens Aprendizes;Dados referentes aos jovens aprendizes contratados pelo Senado Federal;https://adm.senado.gov.br/adm-dadosabertos/api/v1/contratacoes/menores_aprendizes;Diário;30/12/2025;SITUAÇÃO;Representado por caracteres (C) Texto descrevendo a situação do(a) colaborador(a) Jovem Aprendiz, ou seja, se ativo ou inativo.;Alfabético;3
Administrativo;Gestão de Pessoas;Credenciados de Imprensa;9998;ASSESSORIA DE IMPRENSA (SECOM);Credenciados de Imprensa;Lista de profissionais de imprensa credenciados no Senado Federal;https://www12.senado.leg.br/transparencia/rh/asimpre/csv/relatorio-de-imprensa-csv.csv;Quadrimestral;01/09/2025;Título;Tipo de credencial;Alfabético;2
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Estrutura Remuneratória de Cargos Efetivos;Estrutura remuneratória dos cargos efetivos do Senado Federal, atualizada quando houver alteração remuneratória ou reestruturação dos cargos comissionados, empregos e funções de confiança.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/estrutura-remuneratoria-de-cargos-efetivos/03-remuneracao-cargo-efetivo_lista_anexo_ii_tab_1_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;PLANO_CARREIRA;Tipos de cargos: Consultor Legislativo, Advogado do Senado Federal, Analista Legislativo, Técnico Legislativo, Secretário Parlamentar, Auxiliar Legislativo.;Alfabético;1
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Estrutura Remuneratória de Cargos Efetivos;Estrutura remuneratória dos cargos efetivos do Senado Federal, atualizada quando houver alteração remuneratória ou reestruturação dos cargos comissionados, empregos e funções de confiança.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/estrutura-remuneratoria-de-cargos-efetivos/03-remuneracao-cargo-efetivo_lista_anexo_ii_tab_1_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;NIVEL_ESCOLARIDADE;Nível: I, II, III.;Alfabético;2
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Estrutura Remuneratória dos Parlamentares;Estrutura Remuneratória dos Parlamentares do Senado Federal, alterada quando houver atualização remuneratória.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/estrutura-remuneratoria-dos-parlamentares/04-remuneracao-senadores-_lista_anexo_ii_tab_2_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;CARGO;SENADOR DA REPÚBLICA;Alfabético;1
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Estrutura Remuneratória dos Parlamentares;Estrutura Remuneratória dos Parlamentares do Senado Federal, alterada quando houver atualização remuneratória.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/estrutura-remuneratoria-dos-parlamentares/04-remuneracao-senadores-_lista_anexo_ii_tab_2_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;SUBSÍDIO;;Numérico;2
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Estrutura Remuneratória de Cargos Efetivos;Estrutura remuneratória dos cargos efetivos do Senado Federal, atualizada quando houver alteração remuneratória ou reestruturação dos cargos comissionados, empregos e funções de confiança.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/estrutura-remuneratoria-de-cargos-efetivos/03-remuneracao-cargo-efetivo_lista_anexo_ii_tab_1_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;VENC_ATIVO;;Numérico;5
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Estrutura Remuneratória de Cargos Efetivos;Estrutura remuneratória dos cargos efetivos do Senado Federal, atualizada quando houver alteração remuneratória ou reestruturação dos cargos comissionados, empregos e funções de confiança.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/estrutura-remuneratoria-de-cargos-efetivos/03-remuneracao-cargo-efetivo_lista_anexo_ii_tab_1_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;VENCIMENTO;;Numérico;7
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Estrutura Remuneratória de Cargos Efetivos;Estrutura remuneratória dos cargos efetivos do Senado Federal, atualizada quando houver alteração remuneratória ou reestruturação dos cargos comissionados, empregos e funções de confiança.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/estrutura-remuneratoria-de-cargos-efetivos/03-remuneracao-cargo-efetivo_lista_anexo_ii_tab_1_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;GR;;Numérico;9
Administrativo;Gestão de Pessoas;Jovens Aprendizes;9722;NÚCLEO DE GESTÃO DE CONTRATOS DE TERCEIRIZAÇÃO;Jovens Aprendizes;Dados referentes aos jovens aprendizes contratados pelo Senado Federal;https://adm.senado.gov.br/adm-dadosabertos/api/v1/contratacoes/menores_aprendizes;Diário;30/12/2025;CPF;Representado por números (N) onde cada item informa o respectivo número do Cadastro da Pessoa Física de cada jovem aprendiz.;Numérico;2
Administrativo;Gestão de Pessoas;Jovens Aprendizes;9722;NÚCLEO DE GESTÃO DE CONTRATOS DE TERCEIRIZAÇÃO;Jovens Aprendizes;Dados referentes aos jovens aprendizes contratados pelo Senado Federal;https://adm.senado.gov.br/adm-dadosabertos/api/v1/contratacoes/menores_aprendizes;Diário;30/12/2025;EMPRESA;Representado por caracteres (C) Texto descreve o nome da empresa contratada.;Alfabético;4
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Estrutura Remuneratória de Cargos Efetivos;Estrutura remuneratória dos cargos efetivos do Senado Federal, atualizada quando houver alteração remuneratória ou reestruturação dos cargos comissionados, empregos e funções de confiança.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/estrutura-remuneratoria-de-cargos-efetivos/03-remuneracao-cargo-efetivo_lista_anexo_ii_tab_1_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;VENC_INATIVO;;Numérico;6
Administrativo;Gestão de Pessoas;Servidores Efetivos e Comissionados;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores Comissionados;Relação de servidores comissionados do Senado Federal, com informações variadas, como lotação, data de admissão, cargo ocupado, entre outras. Os servidores comissionados são aqueles que ocupam cargos de livre nomeação e exoneração, destinados a atividades de direção, chefia e assessoramento.;https://www.senado.leg.br/transparencia/lai/secrh/servidores_comissionados.csv;Diário;15/07/2024;SETOR_1 a SETOR_7;Nos campos SETOR_1 a SETOR_7 serão listados os órgãos hierarquicamente superiores ao setor de exercício do servidor. Em alguns casos, apenas o SETOR_1 (SF - Senado Federal) virá preenchido, casos em que a unidade de exercício do servidor não possui mais superiores hierárquicos (ex: Presidência). Em todos os casos, os campos de "setor" aparecerão preenchidos conforme a subordinação hierárquica do setor de exercício.;Alfabético;1
Administrativo;Gestão de Pessoas;Servidores Efetivos e Comissionados;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores Comissionados;Relação de servidores comissionados do Senado Federal, com informações variadas, como lotação, data de admissão, cargo ocupado, entre outras. Os servidores comissionados são aqueles que ocupam cargos de livre nomeação e exoneração, destinados a atividades de direção, chefia e assessoramento.;https://www.senado.leg.br/transparencia/lai/secrh/servidores_comissionados.csv;Diário;15/07/2024;TIPO DO VÍNCULO;Refere-se ao tipo do vínculo do servidor com a Administração Pública. Nesta listagem, todos serão servidores comissionados - aqueles de livre nomeação e exoneração pela autoridade competente, destinados a atividades de direção, chefia e assessoramento.;Alfabético;4
Administrativo;Gestão de Pessoas;Servidores Efetivos e Comissionados;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores Comissionados;Relação de servidores comissionados do Senado Federal, com informações variadas, como lotação, data de admissão, cargo ocupado, entre outras. Os servidores comissionados são aqueles que ocupam cargos de livre nomeação e exoneração, destinados a atividades de direção, chefia e assessoramento.;https://www.senado.leg.br/transparencia/lai/secrh/servidores_comissionados.csv;Diário;15/07/2024;AFASTAMENTO;Informa se, na data da última atualização do relatório, o servidor se encontra em algum tipo de licença, afastamento ou férias;Alfabético;7
Administrativo;Gestão de Pessoas;Aposentadoria de Servidores;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores aposentados do Senado Federal;Apresenta a relação, em Excel, dos servidores aposentados do Senado Federal.;https://www.senado.leg.br/transparencia/LAI/secrh/aposentados_efetivos.csv;Diário;15/07/2024;DATA APOSENTADORIA;Informa a data de vigência da aposentadoria do servidor efetivo.;Data;4
Administrativo;Gestão de Pessoas;Aposentadoria de Servidores;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores aposentados do Senado Federal;Apresenta a relação, em Excel, dos servidores aposentados do Senado Federal.;https://www.senado.leg.br/transparencia/LAI/secrh/aposentados_efetivos.csv;Diário;15/07/2024;NOME;Informa o nome do servidor efetivo aposentado.;Alfabético;1
Administrativo;Gestão de Pessoas;Servidores Efetivos e Comissionados;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores cedidos pelo Senado Federal a outros órgãos da Administração Pública;Lista de servidores efetivos do Senado Federal cedidos a outros órgãos da Administração Pública, conforme Art. 93 da Lei nº 8.112, de 1990.;https://www.senado.leg.br/transparencia/LAI/secrh/dispon_outros_orgaos.csv;Diário;15/07/2024;NOME;Nome do servidor efetivo do Senado cedido para órgão da Administração Pública.;Alfabético;1
Administrativo;Gestão de Pessoas;Demonstrativos Oficiais com base na LDO;9577;SECRETARIA DE GESTÃO DE PESSOAS;Estrutura Remuneratória de Cargos em Comissão e Funções de Confiança;Estrutura remuneratória de cargos em comissão e de funções de confiança do Senado Federal, atualizada quando houver alteração na remuneração.;https://www12.senado.leg.br/transparencia/rh/segp/arquivos/estrutura-remuneratoria-de-cargos-em-comissao-e-funcoes-de-confianca/06-remuneracao-cargos-em-comissao_lista_anexo_iv_tab_1_31082025_gerado02092025.csv/view;Quadrimestral;12/09/2025;REPRESENTAÇÃO;Gratificações inerentes ao cargo em comissão.;Numérico;3
Administrativo;Gestão de Pessoas;Servidores Efetivos e Comissionados;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores Efetivos e Comissionados;Relação de todos os servidores do Senado Federal, efetivos e comissionados, com informações variadas, como lotação, data de admissão, cargo ocupado, entre outras.;https://www.senado.leg.br/transparencia/LAI/secrh/todos.csv;Diário;15/07/2024;SETOR_1 a SETOR_7;Nos campos SETOR_1 a SETOR_7 serão listados os órgãos hierarquicamente superiores ao setor de exercício do servidor. Em alguns casos, apenas o SETOR_1 (SF - Senado Federal) virá preenchido, casos em que a unidade de exercício do servidor não possui mais superiores hierárquicos (ex: Presidência). Em todos os casos, os campos de "setor" aparecerão preenchidos conforme a subordinação hierárquica do setor de exercício.;Alfabético;2
Administrativo;Gestão de Pessoas;Servidores Efetivos e Comissionados;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores Efetivos e Comissionados;Relação de todos os servidores do Senado Federal, efetivos e comissionados, com informações variadas, como lotação, data de admissão, cargo ocupado, entre outras.;https://www.senado.leg.br/transparencia/LAI/secrh/todos.csv;Diário;15/07/2024;TIPO DO VÍNCULO;Refere-se ao tipo do vínculo do servidor com a Administração Pública. Os servidores podem ser efetivos (aqueles aprovados mediante concurso público) ou comissionados (aqueles de livre nomeação e exoneração pela autoridade competente, destinados a atividades de direção, chefia e assessoramento).;Alfabético;4
Administrativo;Gestão de Pessoas;Servidores Efetivos e Comissionados;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores Efetivos e Comissionados;Relação de todos os servidores do Senado Federal, efetivos e comissionados, com informações variadas, como lotação, data de admissão, cargo ocupado, entre outras.;https://www.senado.leg.br/transparencia/LAI/secrh/todos.csv;Diário;15/07/2024;ADMISSÃO;Data em que o servidor entrou em exercício no Senado Federal;Data;5
Administrativo;Gestão de Pessoas;Servidores Efetivos e Comissionados;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores Efetivos e Comissionados;Relação de todos os servidores do Senado Federal, efetivos e comissionados, com informações variadas, como lotação, data de admissão, cargo ocupado, entre outras.;https://www.senado.leg.br/transparencia/LAI/secrh/todos.csv;Diário;15/07/2024;AFASTAMENTO;Informa se, na data da última atualização do relatório, o servidor se encontra em algum tipo de licença, afastamento ou férias;Alfabético;6
Administrativo;Gestão de Pessoas;Servidores Efetivos e Comissionados;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores Efetivos e Comissionados;Relação de todos os servidores do Senado Federal, efetivos e comissionados, com informações variadas, como lotação, data de admissão, cargo ocupado, entre outras.;https://www.senado.leg.br/transparencia/LAI/secrh/todos.csv;Diário;15/07/2024;ISENÇÃO DO PONTO;Informa se o servidor possui isenção biométrica do registro do ponto eletrônico, conforme possibilidades previstas no Ato do Primeiro Secretário nº 2, de 2017, e o número do processo que autorizou a referida dispensa de ponto.;Alfanumérico;7
Administrativo;Gestão de Pessoas;Estagiários;9577;SECRETARIA DE GESTÃO DE PESSOAS;Listagem de estagiários;Relação de todos os estagiários ativos no Senado Federal, conforme a data de última atualização do relatório;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/estagiarios/csv;Diário;30/12/2025;NOME;Nome do estagiário;Alfabético;1
Administrativo;Gestão de Pessoas;Estagiários;9577;SECRETARIA DE GESTÃO DE PESSOAS;Listagem de estagiários;Relação de todos os estagiários ativos no Senado Federal, conforme a data de última atualização do relatório;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/estagiarios/csv;Diário;30/12/2025;CURSO;Graduação cursada pelo estagiário, conforme lista dos cursos de graduação aceitos pelo Programa de Estágio do Senado Federal.;Alfabético;2
Administrativo;Gestão de Pessoas;Estagiários;9577;SECRETARIA DE GESTÃO DE PESSOAS;Listagem de estagiários;Relação de todos os estagiários ativos no Senado Federal, conforme a data de última atualização do relatório;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/estagiarios/csv;Diário;30/12/2025;LOTACAO_SIGLA;Sigla da unidade em que o estagiário desempenha suas atividades;Alfabético;3
Administrativo;Gestão de Pessoas;Estagiários;9577;SECRETARIA DE GESTÃO DE PESSOAS;Listagem de estagiários;Relação de todos os estagiários ativos no Senado Federal, conforme a data de última atualização do relatório;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/estagiarios/csv;Diário;30/12/2025;LOTACAO_NOME;Nome da unidade em que o estagiário desempenha suas atividades;Alfabético;4
Administrativo;Gestão de Pessoas;Terceirizados;4998;GABINETE ADMINISTRATIVO DA SADCON;Colaboradores Terceirizados;Dados referentes aos colaboradores terceirizados contratados pelo Senado Federal;https://adm.senado.gov.br/adm-dadosabertos/api/v1/contratacoes/terceirizados/csv;Diário;30/12/2025;NUMERO_CONTRATO;Representado por caracteres (C) informando a abreviatura do tipo de contratação, por exemplo, Contrato (CT); seguido de Números (N) contendo o código de identificação do contrato, composto do ANO em que foi firmada a contratação com o formato padrão de quatro dígitos (AAAA) e seguido do NÚMERO com o formato de até 4 (quatro) casas decimais (0000);Alfanumérico;1
Administrativo;Gestão de Pessoas;Terceirizados;4998;GABINETE ADMINISTRATIVO DA SADCON;Colaboradores Terceirizados;Dados referentes aos colaboradores terceirizados contratados pelo Senado Federal;https://adm.senado.gov.br/adm-dadosabertos/api/v1/contratacoes/terceirizados/csv;Diário;30/12/2025;NUMERO_ITEM;Representado por números (N) onde cada item informa a respectiva categoria (cargo ou função) desempenhada pelo profissional contratado, por exemplo, "Copeira", "Bombeiro Civil", entre outras.;Numérico;2
Administrativo;Gestão de Pessoas;Terceirizados;4998;GABINETE ADMINISTRATIVO DA SADCON;Colaboradores Terceirizados;Dados referentes aos colaboradores terceirizados contratados pelo Senado Federal;https://adm.senado.gov.br/adm-dadosabertos/api/v1/contratacoes/terceirizados/csv;Diário;30/12/2025;NOME_TERCEIRIZADO;Representado por caracteres (C) Texto descrevendo o nome do(a) colaborador(a) terceirizado, ou seja, pessoa física que presta um serviço contratado.;Alfabético;3
Administrativo;Gestão de Pessoas;Pensionistas;9577;SECRETARIA DE GESTÃO DE PESSOAS;Pensionistas do Senado Federal.;Relação dos pensionistas do Senado Federal.;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/pensionistas/csv;Diário;30/12/2025;Nome;Nome do beneficiário da pensão civil;Alfabético;1
Administrativo;Gestão de Pessoas;Pensionistas;9577;SECRETARIA DE GESTÃO DE PESSOAS;Pensionistas do Senado Federal.;Relação dos pensionistas do Senado Federal.;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/pensionistas/csv;Diário;30/12/2025;Tipo de Pensão;Descreve o fundamento legal da pensão concedida.;Alfabético;2
